record_key,benchmark,case_unit_id,agent_id,included,released_label,evidence_label_raw,evidence_label_submitted_as_printed,final_label_source,correction_applied_for_reconstruction,conflict_flag_submitted_as_printed,conflict_rule,review_item_ids,final_label_review_item_ids,conflict_review_item_ids,selection_source_path,selection_source_row,raw_run_path,raw_run_sha256,native_evaluator_path,native_evaluator_sha256,score_path,score_sha256,step1_manifest_sha256,paper_ledger_paths,paper_ledger_sha256s,scope_note,reconstruction_record_sha256
miniwob::miniwob.grid-coordinate::agent_b,miniwob,miniwob.grid-coordinate,agent_b,true,fail,U,F,paper-source final_native_verdict,true,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,miniwob:2fa6e976a45e35e62896,miniwob:2fa6e976a45e35e62896,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,191,paper_result_packages/miniwob_case_bundle/cases/miniwob.grid-coordinate/full_runs/full-miniwob-miniwob.grid-coordinate-agent_b/adapter/raw_run.json,a01a92b18529954cf9211e7bea7c949c9f4020409fb1799e8d3bc9068f32af0e,paper_result_packages/miniwob_case_bundle/cases/miniwob.grid-coordinate/full_runs/full-miniwob-miniwob.grid-coordinate-agent_b/adapter/native_run/native_evaluator_output.json,634d2e038bd37e527db079cb18856d6f1a1589353f61a8603cf33e39ff46debd,paper_result_packages/miniwob_case_bundle/cases/miniwob.grid-coordinate/score_runs/full-miniwob-miniwob.grid-coordinate-agent_b/miniwob.grid-coordinate__chk_d840b591/codex-gpt-5.4-high/score.json,9a58391b2690e4b6d0b155f66578619005f85b6375a4c5d21096ac0a28c90c90,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,reviews/evidence_adjudication/audit_items_miniwob.csv,79dc40e5a7c522908b13f8c0f3c3e7c7c2a656a56ce9f0e86b96896ecb207d7b,paper printed-value reconstruction; no post-submission re-audit labels used,df82def8b0deba86e659f4b3dd8e9bf86b2062ec9bdb26ddbd9ac640489a9310
miniwob::miniwob.grid-coordinate::agent_c,miniwob,miniwob.grid-coordinate,agent_c,true,fail,U,F,paper-source final_native_verdict,true,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,miniwob:36ceb8566ef35398e9e8,miniwob:36ceb8566ef35398e9e8,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,192,paper_result_packages/miniwob_case_bundle/cases/miniwob.grid-coordinate/full_runs/full-miniwob-miniwob.grid-coordinate-agent_c/adapter/raw_run.json,c1ad76b6d5d7c05c7a6211a41b381efcf9c7bba8af5a40d2b5ae022b37414b91,paper_result_packages/miniwob_case_bundle/cases/miniwob.grid-coordinate/full_runs/full-miniwob-miniwob.grid-coordinate-agent_c/adapter/native_run/native_evaluator_output.json,b2efa6e28fe966c5d66db16f5ed801856686f628ba6aecd55b741528ed0cbd2d,paper_result_packages/miniwob_case_bundle/cases/miniwob.grid-coordinate/score_runs/full-miniwob-miniwob.grid-coordinate-agent_c/miniwob.grid-coordinate__chk_d840b591/codex-gpt-5.4-high/score.json,8b3c6be39629ff8a9ea0f4aa6e013285211750292195cb253484db00b08b6515,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,reviews/evidence_adjudication/audit_items_miniwob.csv,79dc40e5a7c522908b13f8c0f3c3e7c7c2a656a56ce9f0e86b96896ecb207d7b,paper printed-value reconstruction; no post-submission re-audit labels used,514e03668c32911e00c7a31e0a44e342a836388aeace59de0fd9c8658922e17b
miniwob::miniwob.guess-number::agent_a,miniwob,miniwob.guess-number,agent_a,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,193,paper_result_packages/miniwob_case_bundle/cases/miniwob.guess-number/full_runs/full-miniwob-miniwob.guess-number-agent_a/adapter/raw_run.json,6a88199f480789b35e1b0102596be3ec53c3f5e40e84b6ded18c5887494837ca,paper_result_packages/miniwob_case_bundle/cases/miniwob.guess-number/full_runs/full-miniwob-miniwob.guess-number-agent_a/adapter/native_run/native_evaluator_output.json,b0456c505e05f67142e32ac9c686532c3173b8d10ac84dd09923a3579d31507a,paper_result_packages/miniwob_case_bundle/cases/miniwob.guess-number/score_runs/full-miniwob-miniwob.guess-number-agent_a/miniwob.guess-number__chk_937b9a0c/codex-gpt-5.4-high/score.json,43672d1d948acae3af053509031b95e280a4653b7a90e4da429c57f7ae8a52b7,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,a4d5fa682ff697a1b61cd579881fb1671c1363e1a6441f6d400cce2144dd2e16
miniwob::miniwob.guess-number::agent_b,miniwob,miniwob.guess-number,agent_b,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,194,paper_result_packages/miniwob_case_bundle/cases/miniwob.guess-number/full_runs/full-miniwob-miniwob.guess-number-agent_b/adapter/raw_run.json,baa04cf508ca0c43a9954a45ed934fd42bb86d312159371e7951ba08826531fb,paper_result_packages/miniwob_case_bundle/cases/miniwob.guess-number/full_runs/full-miniwob-miniwob.guess-number-agent_b/adapter/native_run/native_evaluator_output.json,116af79bd57bbab99bede2372c8105067a7d67a7125beaa6f5e68a361d3c782f,paper_result_packages/miniwob_case_bundle/cases/miniwob.guess-number/score_runs/full-miniwob-miniwob.guess-number-agent_b/miniwob.guess-number__chk_937b9a0c/codex-gpt-5.4-high/score.json,65be4046fb8a2af77288b99dc7c32a9464e46ac7f297ccf888358c9a2cecae68,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,9bf33e2cc8920f18d977c4ba9f7a2661655ffc06eb887bee1c52b5216769d9d6
miniwob::miniwob.guess-number::agent_c,miniwob,miniwob.guess-number,agent_c,true,success,S,S,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,195,paper_result_packages/miniwob_case_bundle/cases/miniwob.guess-number/full_runs/full-miniwob-miniwob.guess-number-agent_c/adapter/raw_run.json,9455f3f20b42550a629e9b0e633cb671c8c2f469f07f9fd405c550d8ec5d592b,paper_result_packages/miniwob_case_bundle/cases/miniwob.guess-number/full_runs/full-miniwob-miniwob.guess-number-agent_c/adapter/native_run/native_evaluator_output.json,418e7f3998a0fcf04a3156d5c7866319d5c37fd37709642812c8508646807d84,paper_result_packages/miniwob_case_bundle/cases/miniwob.guess-number/score_runs/full-miniwob-miniwob.guess-number-agent_c/miniwob.guess-number__chk_937b9a0c/codex-gpt-5.4-high/score.json,aa2dccd760b9157aa7d8441e155023cd16ff5aba6df91a1574c720e4efac23c1,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,741e79e4a37fb1e33e5e9f0150edaf809d6a3e7c6304e40047781996f0a92713
miniwob::miniwob.highlight-text-2::agent_a,miniwob,miniwob.highlight-text-2,agent_a,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,196,paper_result_packages/miniwob_case_bundle/cases/miniwob.highlight-text-2/full_runs/full-miniwob-miniwob.highlight-text-2-agent_a/adapter/raw_run.json,ced81649fc56adb3401de54f41f57fc2103fb82c3f6762e1f919ff66e031f0a1,paper_result_packages/miniwob_case_bundle/cases/miniwob.highlight-text-2/full_runs/full-miniwob-miniwob.highlight-text-2-agent_a/adapter/native_run/native_evaluator_output.json,5cf0150808d6bf4baf45070e5eb86f8bac9d98fed29ea9c34c931d114bc4f2f3,paper_result_packages/miniwob_case_bundle/cases/miniwob.highlight-text-2/score_runs/full-miniwob-miniwob.highlight-text-2-agent_a/miniwob.highlight-text-2__chk_d409d6c6/codex-gpt-5.4-high/score.json,befb41e0d57f2bd58df68dede37283d4946c51c98c749cd9b2b321f190da9cfc,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,4be1c276b1462d2ef7da56fc1d5aa65d6fa0078628f6cac839cd23d6618b96fc
miniwob::miniwob.highlight-text-2::agent_b,miniwob,miniwob.highlight-text-2,agent_b,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,197,paper_result_packages/miniwob_case_bundle/cases/miniwob.highlight-text-2/full_runs/full-miniwob-miniwob.highlight-text-2-agent_b/adapter/raw_run.json,2a4a8c642c28e3b5045a04a81784673b532a1bc5cd8f80fe879734e4da4a96b0,paper_result_packages/miniwob_case_bundle/cases/miniwob.highlight-text-2/full_runs/full-miniwob-miniwob.highlight-text-2-agent_b/adapter/native_run/native_evaluator_output.json,9c1efe319ed1d3c125dc92191944d1e53c484513f9efd35fe02386174b5520b1,paper_result_packages/miniwob_case_bundle/cases/miniwob.highlight-text-2/score_runs/full-miniwob-miniwob.highlight-text-2-agent_b/miniwob.highlight-text-2__chk_d409d6c6/codex-gpt-5.4-high/score.json,0d157fabfff4904751dd893dae50be892ed1b4768e586744660f7ce95e822999,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,7b2501a40ce595e511706816609247e079f769d9f2c68b3488b9795c251e70e0
miniwob::miniwob.highlight-text-2::agent_c,miniwob,miniwob.highlight-text-2,agent_c,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,198,paper_result_packages/miniwob_case_bundle/cases/miniwob.highlight-text-2/full_runs/full-miniwob-miniwob.highlight-text-2-agent_c/adapter/raw_run.json,31ba6288ec66c52567236cec1a36a2ab2adb86b3053b498035bc6d9e5579dd03,paper_result_packages/miniwob_case_bundle/cases/miniwob.highlight-text-2/full_runs/full-miniwob-miniwob.highlight-text-2-agent_c/adapter/native_run/native_evaluator_output.json,1fa0bd5a183ae28f4e7e504217133c5d4d001152c888e67d010b53dae806ecd6,paper_result_packages/miniwob_case_bundle/cases/miniwob.highlight-text-2/score_runs/full-miniwob-miniwob.highlight-text-2-agent_c/miniwob.highlight-text-2__chk_d409d6c6/codex-gpt-5.4-high/score.json,80462b4ab4c0058c13eaf01c7d7e2cec7863fd9d463a15b16705e43ac8fd0fda,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,9f0530b52b7be0fc91c2c9e18b894cf761ac4354fa67630ddd4b5c40b34f3315
miniwob::miniwob.highlight-text::agent_a,miniwob,miniwob.highlight-text,agent_a,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,199,paper_result_packages/miniwob_case_bundle/cases/miniwob.highlight-text/full_runs/full-miniwob-miniwob.highlight-text-agent_a/adapter/raw_run.json,8fa3065b0177a74c21a62a4d7fedf3f12610c9b23be8aa77649d011f5a95dfc0,paper_result_packages/miniwob_case_bundle/cases/miniwob.highlight-text/full_runs/full-miniwob-miniwob.highlight-text-agent_a/adapter/native_run/native_evaluator_output.json,0d871671525bf1f809be0bfd17cdb3f2ea91cc699c91dc6992487271425de0e6,paper_result_packages/miniwob_case_bundle/cases/miniwob.highlight-text/score_runs/full-miniwob-miniwob.highlight-text-agent_a/miniwob.highlight-text__chk_8eb96e19/codex-gpt-5.4-high/score.json,b3da18d223e4025d51ea6b56e2aada3ecb2f5df2c7f8b2b8ab3899e15f90eec0,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,3ce809df629356d0ab5056d1f2f8c1231d8bec09ca5e28209a95389b94a4e1d2
miniwob::miniwob.highlight-text::agent_b,miniwob,miniwob.highlight-text,agent_b,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,200,paper_result_packages/miniwob_case_bundle/cases/miniwob.highlight-text/full_runs/full-miniwob-miniwob.highlight-text-agent_b/adapter/raw_run.json,17ab4f31a9556588069f96d08f99bcc3971859a381c7a79dd8446a6f3da01488,paper_result_packages/miniwob_case_bundle/cases/miniwob.highlight-text/full_runs/full-miniwob-miniwob.highlight-text-agent_b/adapter/native_run/native_evaluator_output.json,fb582f2bde161a49b99398ebb37129a0e7bb8b0eb5352933728c10c5fdcd3267,paper_result_packages/miniwob_case_bundle/cases/miniwob.highlight-text/score_runs/full-miniwob-miniwob.highlight-text-agent_b/miniwob.highlight-text__chk_8eb96e19/codex-gpt-5.4-high/score.json,eb0a5a93207a3fe3d6145b81f159b80382da12359a6c6ea9d253980d16a5b6f0,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,3305c81d3256d1371da3664038e902c2954a8b2884e20063bf3ac8178496ca05
miniwob::miniwob.highlight-text::agent_c,miniwob,miniwob.highlight-text,agent_c,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,201,paper_result_packages/miniwob_case_bundle/cases/miniwob.highlight-text/full_runs/full-miniwob-miniwob.highlight-text-agent_c/adapter/raw_run.json,568a87a15ee2788170f3f2644520fcdd81b960669571bb7f56f47c80110b6d70,paper_result_packages/miniwob_case_bundle/cases/miniwob.highlight-text/full_runs/full-miniwob-miniwob.highlight-text-agent_c/adapter/native_run/native_evaluator_output.json,45276f6d54ff0f518670f9afb735b94c1867d743ac4986e29ce482d2d7b59f64,paper_result_packages/miniwob_case_bundle/cases/miniwob.highlight-text/score_runs/full-miniwob-miniwob.highlight-text-agent_c/miniwob.highlight-text__chk_8eb96e19/codex-gpt-5.4-high/score.json,9750cc59bf4ae5c26415c68e12e628b18971563d48fb9697cf2116b74a991b68,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,972ec9894fc88420d3d3b19d94267440a02136c8a476160279ecb73fbebbcbf8
miniwob::miniwob.hot-cold::agent_a,miniwob,miniwob.hot-cold,agent_a,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,202,paper_result_packages/miniwob_case_bundle/cases/miniwob.hot-cold/full_runs/full-miniwob-miniwob.hot-cold-agent_a/adapter/raw_run.json,723a23360fad5edde4c06881e337e4b39a915505264c3be3f0f9cda15e6edcab,paper_result_packages/miniwob_case_bundle/cases/miniwob.hot-cold/full_runs/full-miniwob-miniwob.hot-cold-agent_a/adapter/native_run/native_evaluator_output.json,85f3f23bbe3fb0b83731bac5b0134c54c39716205c4c728dc4b826ae50647fe9,paper_result_packages/miniwob_case_bundle/cases/miniwob.hot-cold/score_runs/full-miniwob-miniwob.hot-cold-agent_a/miniwob.hot-cold__chk_11c5d8db/codex-gpt-5.4-high/score.json,09f3d326771ebbaf0915b893ac24c3e776464880a0b9a3ceeb53304d7cd23e4b,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,1eb7dfc92625cae3da93ed6f360e9dccd54d5a19c14764d4a7f2e9b150832db1
miniwob::miniwob.hot-cold::agent_b,miniwob,miniwob.hot-cold,agent_b,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,203,paper_result_packages/miniwob_case_bundle/cases/miniwob.hot-cold/full_runs/full-miniwob-miniwob.hot-cold-agent_b/adapter/raw_run.json,1b89e906865466f9c0f72bccb79142a9035d2244047abb6689117ca7a1dd6ddb,paper_result_packages/miniwob_case_bundle/cases/miniwob.hot-cold/full_runs/full-miniwob-miniwob.hot-cold-agent_b/adapter/native_run/native_evaluator_output.json,85f3f23bbe3fb0b83731bac5b0134c54c39716205c4c728dc4b826ae50647fe9,paper_result_packages/miniwob_case_bundle/cases/miniwob.hot-cold/score_runs/full-miniwob-miniwob.hot-cold-agent_b/miniwob.hot-cold__chk_11c5d8db/codex-gpt-5.4-high/score.json,b17673af7ba414ca9487c9ba9e49f07b79cdbea0c4bdda0827c1652b01d3a22e,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,ab37140d1837f81f7f15a459922176c9a1d0607cfae5bafb1d978a6811c1403e
miniwob::miniwob.hot-cold::agent_c,miniwob,miniwob.hot-cold,agent_c,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,204,paper_result_packages/miniwob_case_bundle/cases/miniwob.hot-cold/full_runs/full-miniwob-miniwob.hot-cold-agent_c/adapter/raw_run.json,ece65e9d9ae651e7ade6eb666bb80a4eff49d7546b0db92eac8009811c5c223d,paper_result_packages/miniwob_case_bundle/cases/miniwob.hot-cold/full_runs/full-miniwob-miniwob.hot-cold-agent_c/adapter/native_run/native_evaluator_output.json,85f3f23bbe3fb0b83731bac5b0134c54c39716205c4c728dc4b826ae50647fe9,paper_result_packages/miniwob_case_bundle/cases/miniwob.hot-cold/score_runs/full-miniwob-miniwob.hot-cold-agent_c/miniwob.hot-cold__chk_11c5d8db/codex-gpt-5.4-high/score.json,1b720fd5dde692358414bac7591626599e5bb72f01078b96ac95fb7086152f85,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,49d82548cf2c73d58f1e1362646a0b33c8513df52c314c39b07cd5946cf40dee
miniwob::miniwob.identify-shape::agent_a,miniwob,miniwob.identify-shape,agent_a,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,205,paper_result_packages/miniwob_case_bundle/cases/miniwob.identify-shape/full_runs/full-miniwob-miniwob.identify-shape-agent_a/adapter/raw_run.json,9458b84043541e18904b332e669eaf11d19f80d047e01c17c812bbe2bf88f2da,paper_result_packages/miniwob_case_bundle/cases/miniwob.identify-shape/full_runs/full-miniwob-miniwob.identify-shape-agent_a/adapter/native_run/native_evaluator_output.json,518f7273718cb4ea1feea50fbe8af2477672b1b548e8129c9616232c8fae7831,paper_result_packages/miniwob_case_bundle/cases/miniwob.identify-shape/score_runs/full-miniwob-miniwob.identify-shape-agent_a/miniwob.identify-shape__chk_ea740e77/codex-gpt-5.4-high/score.json,b5a649b3e58e728840074213e7aefbd0d28964cd44b249fd387660b0ff81d4a3,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,c3f1ecb2cba72e3191307869742bf88a96dadf94ccb7dd8d6817207e39ef5ccb
miniwob::miniwob.identify-shape::agent_b,miniwob,miniwob.identify-shape,agent_b,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,206,paper_result_packages/miniwob_case_bundle/cases/miniwob.identify-shape/full_runs/full-miniwob-miniwob.identify-shape-agent_b/adapter/raw_run.json,859c90d3d02c146a2af8782a05c80ba869377724459cd171c9fa2e09bdc17829,paper_result_packages/miniwob_case_bundle/cases/miniwob.identify-shape/full_runs/full-miniwob-miniwob.identify-shape-agent_b/adapter/native_run/native_evaluator_output.json,15d7c23777b9a1dc8549eb0bb3e3ef2378e65bf26aa587283252526e64348d4d,paper_result_packages/miniwob_case_bundle/cases/miniwob.identify-shape/score_runs/full-miniwob-miniwob.identify-shape-agent_b/miniwob.identify-shape__chk_ea740e77/codex-gpt-5.4-high/score.json,ac1a17659a6c09ad8094e756571df1b8a3748f77b99c46911af82d5175424951,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,2ffe58027672375f512d5f39fa912072f845c35cae47af802ea4357dfe4963fc
miniwob::miniwob.identify-shape::agent_c,miniwob,miniwob.identify-shape,agent_c,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,207,paper_result_packages/miniwob_case_bundle/cases/miniwob.identify-shape/full_runs/full-miniwob-miniwob.identify-shape-agent_c/adapter/raw_run.json,e75fc8d161ba17f14b4cee27cbaaeae230b33dfe0d4b0570f2ce43f1eba20b9f,paper_result_packages/miniwob_case_bundle/cases/miniwob.identify-shape/full_runs/full-miniwob-miniwob.identify-shape-agent_c/adapter/native_run/native_evaluator_output.json,f9b21775dedad6f42b4a68884773cf4add838e7fb1d688e5631ca43d31886f7d,paper_result_packages/miniwob_case_bundle/cases/miniwob.identify-shape/score_runs/full-miniwob-miniwob.identify-shape-agent_c/miniwob.identify-shape__chk_ea740e77/codex-gpt-5.4-high/score.json,8d163a44cfc2652d4783c1a8c728c9143f2d4fe9fa36c48707b1cfd7c51489ef,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,c694d5696063c14a84a5ea1d3075eba37a9a6d451673d9cca53413f0ae984497
miniwob::miniwob.login-user-popup::agent_a,miniwob,miniwob.login-user-popup,agent_a,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,211,paper_result_packages/miniwob_case_bundle/cases/miniwob.login-user-popup/full_runs/full-miniwob-miniwob.login-user-popup-agent_a/adapter/raw_run.json,fcd1a77bf3c24eb3ee871cdf6caabf492f88daef7288d0d8cf61deb75beaa653,paper_result_packages/miniwob_case_bundle/cases/miniwob.login-user-popup/full_runs/full-miniwob-miniwob.login-user-popup-agent_a/adapter/native_run/native_evaluator_output.json,4ad3f3bbfc90c760c00a9594c23d6c806c24c7101a86b2e443cbd6571d59a6da,paper_result_packages/miniwob_case_bundle/cases/miniwob.login-user-popup/score_runs/full-miniwob-miniwob.login-user-popup-agent_a/miniwob.login-user-popup__chk_9f4ce061/codex-gpt-5.4-high/score.json,44332a31f2bc831d278ce4254904e5a65aaf79590a0b11e7299c32cbdf7845af,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,94c79ce083a3864f995c40525c3e897003172a706c67f12c83d7807e57bb880c
miniwob::miniwob.login-user-popup::agent_b,miniwob,miniwob.login-user-popup,agent_b,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,212,paper_result_packages/miniwob_case_bundle/cases/miniwob.login-user-popup/full_runs/full-miniwob-miniwob.login-user-popup-agent_b/adapter/raw_run.json,5896849085fb516ab1b84691f9783708eab0e9cd0c127e9649ea8d1c6cd986f6,paper_result_packages/miniwob_case_bundle/cases/miniwob.login-user-popup/full_runs/full-miniwob-miniwob.login-user-popup-agent_b/adapter/native_run/native_evaluator_output.json,95f73bef5a42ea4f97a9a6b6c11b2f84889adf2793a151c6f93b57370d9ff44c,paper_result_packages/miniwob_case_bundle/cases/miniwob.login-user-popup/score_runs/full-miniwob-miniwob.login-user-popup-agent_b/miniwob.login-user-popup__chk_9f4ce061/codex-gpt-5.4-high/score.json,2eaad32a3fddcfa8988b0c5fe4a3f1fd43eda33bca7977984f3013b0cee52d4b,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,7dd1b8b9a27a6977d0b8302c2ab3062a4ec6f8f4196d71a1d5b37a23d0d4e3d9
miniwob::miniwob.login-user-popup::agent_c,miniwob,miniwob.login-user-popup,agent_c,true,fail,F,F,Step 1 evidence_label_raw,false,false,expanded ledger item labelled BENCHMARK_OR_EVALUATOR_FALSE_SUCCESS,,,,paper_result_packages/miniwob_case_bundle/global/miniwob_scores_flat.csv,213,paper_result_packages/miniwob_case_bundle/cases/miniwob.login-user-popup/full_runs/full-miniwob-miniwob.login-user-popup-agent_c/adapter/raw_run.json,48557e5fac12f014b00756a272332fd425630384e9e96709a4dc34ed8829024f,paper_result_packages/miniwob_case_bundle/cases/miniwob.login-user-popup/full_runs/full-miniwob-miniwob.login-user-popup-agent_c/adapter/native_run/native_evaluator_output.json,4ad3f3bbfc90c760c00a9594c23d6c806c24c7101a86b2e443cbd6571d59a6da,paper_result_packages/miniwob_case_bundle/cases/miniwob.login-user-popup/score_runs/full-miniwob-miniwob.login-user-popup-agent_c/miniwob.login-user-popup__chk_9f4ce061/codex-gpt-5.4-high/score.json,a7ba424ebc2add1cc54f435838e3127d2bf627c9ac31b3ddfdbe313fb3115eb8,2525aeed5634329aae3eb5797fb70197b695aa5b06b0427ccf8f908746f5a6a5,,,paper printed-value reconstruction; no post-submission re-audit labels used,c1d70369440f751b3eb211dda622d23dec576d30a160e8fc72bef22ce771f84e
